timestamp,ax,ay,az,gx,gy,gz,sound_level,label
1764706039893,-9.107543115234376,-38.939295800781245,4.6830584472656245,-2.1603053435114505,0.8702290076335878,0.8931297709923665,5,inactivity
1764706039903,-7.709329345703124,-37.81880942382812,5.200206005859375,-2.2519083969465647,0.6564885496183206,0.7786259541984732,5,inactivity
1764706039914,-9.356540087890624,-38.64241479492187,4.903325,-2.2595419847328246,0.8854961832061069,0.6335877862595419,5,inactivity
1764706039924,-8.475473876953124,-38.25934252929687,5.046977099609375,-2.4656488549618323,0.2900763358778626,0.7862595419847328,5,inactivity
1764706039934,-9.337386474609374,-37.79007900390625,5.1523219726562495,-2.450381679389313,0.4961832061068702,0.7557251908396947,5,inactivity
1764706039944,-8.312668164062499,-38.690298828124995,4.855440966796874,-2.66412213740458,-0.099236641221374,0.9618320610687024,5,inactivity
1764706039954,-9.193734375,-37.6943109375,5.363011718749999,-2.6793893129770994,-0.3435114503816794,0.8931297709923665,5,inactivity
1764706039964,-8.571241943359375,-38.4221482421875,5.5832782714843745,-2.877862595419847,-0.6641221374045801,1.1145038167938932,6,inactivity
1764706039974,-8.437166650390624,-37.33039228515625,5.774814404296874,-2.8396946564885495,-1.1145038167938932,1.1526717557251909,6,inactivity
1764706039984,-8.992621435546875,-38.393417822265626,7.201758593749999,-2.6946564885496183,-1.0610687022900764,1.068702290076336,6,inactivity
1764706039994,-7.613561279296874,-37.531505224609376,5.181052392578125,-2.763358778625954,-1.099236641221374,1.068702290076336,6,inactivity
1764706040004,-8.954314208984375,-38.18272807617187,7.307103466796875,-2.6259541984732824,-0.6793893129770993,0.7557251908396947,5,inactivity
1764706040014,-8.02536396484375,-37.991191943359375,4.84586416015625,-2.5801526717557253,1.862595419847328,0.7175572519083969,6,inactivity
1764706040024,-8.772354882812499,-38.0390759765625,5.5545478515625,-2.763358778625954,0.7404580152671756,0.7633587786259542,5,inactivity
1764706040034,-8.360552197265624,-38.47003227539062,5.008669873046875,-2.5877862595419847,0.916030534351145,0.931297709923664,6,inactivity
1764706040044,-8.916006982421875,-37.60811967773437,7.316680273437499,-2.5572519083969465,1.2595419847328244,0.6870229007633588,6,inactivity
1764706040055,-8.82981572265625,-38.56580034179687,5.046977099609375,-2.549618320610687,1.0,0.931297709923664,6,inactivity
1764706040066,-9.337386474609374,-37.81880942382812,5.439626171875,-2.4122137404580153,0.8702290076335878,0.8702290076335878,6,inactivity
1764706040076,-8.724470849609375,-38.44130185546875,4.84586416015625,-2.564885496183206,0.8625954198473282,1.1221374045801529,6,inactivity
1764706040086,-8.59997236328125,-37.55065883789062,5.228936425781249,-2.595419847328244,0.549618320610687,1.045801526717557,6,inactivity
1764706040096,-9.279925634765624,-38.450878662109375,7.268796240234375,-2.5267175572519083,0.8473282442748091,1.3587786259541983,6,inactivity
1764706040106,-8.245630517578125,-37.6560037109375,5.238513232421875,-2.6564885496183206,0.1297709923664122,1.251908396946565,6,inactivity
1764706040116,-9.5384994140625,-38.35511059570312,5.104437939453125,-2.366412213740458,0.648854961832061,1.3282442748091603,6,inactivity
1764706040126,-8.456320263671875,-38.25934252929687,5.0757075195312495,-2.381679389312977,-0.0916030534351145,1.3511450381679388,6,inactivity
1764706040136,-9.050082275390624,-37.933731103515626,5.219359619140625,-2.3893129770992365,0.2595419847328244,1.1450381679389312,6,inactivity
1764706040146,-8.350975390624999,-38.537069921874995,5.0948611328124995,-2.137404580152672,-0.2213740458015267,1.4885496183206106,6,inactivity
1764706040156,-9.0788126953125,-37.94330791015625,5.4013189453125,-1.9923664122137408,0.1145038167938931,1.1755725190839694,6,inactivity
1764706040166,-8.963891015625,-38.47003227539062,2.6144682128906247,-1.786259541984733,0.0916030534351145,1.4580152671755726,6,inactivity
1764706040176,-8.647856396484375,-37.770925390624996,5.5545478515625,-1.6030534351145038,-0.2290076335877862,1.297709923664122,6,inactivity
1764706040186,-9.481038574218749,-38.757336474609374,7.153874560546875,-1.4961832061068705,-0.183206106870229,1.4045801526717556,6,inactivity
1764706040197,-8.092401611328125,-37.45489077148437,5.123591552734375,-1.5801526717557253,-0.7022900763358778,1.4732824427480915,6,inactivity
1764706040207,-9.270348828125,-38.4987626953125,4.92247861328125,-1.6259541984732824,-0.0916030534351145,1.4198473282442747,6,inactivity
1764706040217,-7.948749511718749,-38.06780639648437,5.027823486328125,-1.549618320610687,-0.8244274809160306,1.6946564885496185,6,inactivity
1764706040227,-8.686163623046875,-38.37426420898437,4.740519287109374,-1.4274809160305344,-0.099236641221374,1.6946564885496185,6,inactivity
1764706040237,-7.594407666015624,-38.52749311523437,4.99909306640625,-1.4274809160305344,-0.4580152671755725,1.8549618320610688,6,inactivity
1764706040247,-8.418013037109375,-37.6560037109375,5.209782812499999,-1.4732824427480915,-0.1068702290076335,1.8091603053435117,6,inactivity
1764706040257,-8.044517578125,-38.55622353515625,2.47081611328125,-1.251908396946565,0.1221374045801526,1.6946564885496185,6,inactivity
1764706040267,-5.257666845703125,-37.5793892578125,5.248090039062499,-1.2595419847328244,0.0839694656488549,1.4885496183206106,6,inactivity
1764706040277,-8.25520732421875,-38.59453076171875,7.105990527343749,-1.1297709923664123,0.9770992366412212,1.4809160305343512,6,inactivity
1764706040287,-7.249642626953125,-38.019922363281246,5.104437939453125,-1.3053435114503815,0.900763358778626,1.1068702290076335,6,inactivity
1764706040297,-8.772354882812499,-38.48918588867187,5.05655390625,-0.9083969465648856,1.8244274809160304,1.0305343511450382,6,inactivity
1764706040307,-7.4794859863281244,-38.27849614257812,4.7884033203125,-0.7633587786259542,2.3587786259541983,0.9618320610687024,6,inactivity
1764706040317,-7.766790185546874,-38.240188916015626,4.96078583984375,-0.816793893129771,3.687022900763359,0.6793893129770993,6,inactivity
1764706040328,-9.586383447265623,-39.01591025390625,4.932055419921875,-0.732824427480916,4.519083969465649,0.6259541984732825,6,inactivity
1764706040338,-7.958326318359375,-37.91457749023437,4.970362646484375,-0.6717557251908397,5.5038167938931295,0.5343511450381679,6,inactivity
1764706040348,-7.948749511718749,-39.02548706054687,4.510675927734375,-0.7251908396946565,7.67175572519084,0.5801526717557252,6,inactivity
1764706040358,-7.967903124999999,-37.8092326171875,2.6048914062499997,-0.549618320610687,5.961832061068702,0.2748091603053435,6,inactivity
1764706040368,-9.011775048828124,-38.786066894531245,7.230489013671875,-0.6717557251908397,6.442748091603053,0.4961832061068702,6,inactivity
1764706040378,-7.68059892578125,-37.85711665039062,5.248090039062499,-0.5954198473282443,6.175572519083969,0.4045801526717557,6,inactivity
1764706040388,-9.088389501953124,-38.41257143554687,5.391742138671875,-0.4351145038167939,6.412213740458015,0.3511450381679389,6,inactivity
1764706040398,-7.8338278320312495,-38.20188168945312,4.5585599609375,-0.5725190839694656,6.038167938931298,0.4045801526717557,6,inactivity
1764706040408,-8.973467822265624,-37.81880942382812,4.855440966796874,-0.4732824427480916,6.564885496183206,0.1450381679389313,6,inactivity
1764706040418,-8.0062103515625,-38.28807294921875,4.721365673828124,-0.4809160305343511,6.6183206106870225,0.2290076335877862,6,inactivity
1764706040428,-8.513781103515624,-37.87627026367187,5.305550878906249,-0.3282442748091603,6.862595419847328,0.1297709923664122,6,inactivity
1764706040438,-8.781931689453124,-38.843527734374995,5.209782812499999,-0.366412213740458,7.213740458015267,0.1068702290076335,6,inactivity
1764706040449,-8.12113203125,-37.56981245117187,5.506663818359375,-0.3358778625954198,7.0,1.9389312977099236,6,inactivity
1764706040459,-9.145850341796876,-38.37426420898437,4.99909306640625,-0.2595419847328244,7.442748091603053,0.0916030534351145,5,inactivity
1764706040469,-8.092401611328125,-37.799655810546874,5.05655390625,-0.1145038167938931,7.251908396946565,0.2213740458015267,6,inactivity
1764706040479,-9.184157568359376,-38.00076875,5.027823486328125,-0.3511450381679389,7.534351145038168,0.366412213740458,6,inactivity
1764706040489,-8.609549169921875,-38.37426420898437,4.778826513671874,-0.2213740458015267,7.022900763358779,0.6870229007633588,6,inactivity
1764706040499,-8.67658681640625,-37.91457749023437,4.932055419921875,0.0458015267175572,7.351145038167939,0.549618320610687,6,inactivity
1764706040509,-8.29351455078125,-38.71902924804687,5.1714755859374995,-0.0916030534351145,7.106870229007634,0.6793893129770993,5,inactivity
1764706040519,-8.37012900390625,-37.493197998046874,5.516240625,-0.0458015267175572,7.068702290076335,0.465648854961832,6,inactivity
1764706040529,-8.810662109374999,-38.4987626953125,4.740519287109374,-0.0610687022900763,7.358778625954199,0.5648854961832062,6,inactivity
1764706040539,-8.48505068359375,-37.54108203125,5.286397265624999,-0.3358778625954198,5.526717557251908,1.045801526717557,6,inactivity
1764706040549,-9.452308154296874,-38.44130185546875,5.295974072265625,-0.4503816793893129,4.7251908396946565,0.5114503816793893,6,inactivity
1764706040559,-7.5465236328125,-38.51791630859375,4.989516259765625,-0.3740458015267175,4.450381679389313,-0.8702290076335878,6,inactivity
1764706040570,-7.785943798828124,-38.09653681640625,5.0948611328124995,-0.2748091603053435,6.442748091603053,-1.3358778625954195,6,inactivity
1764706040580,-8.044517578125,-38.3455337890625,4.5968671875,-0.7404580152671756,6.8396946564885495,-0.4122137404580153,6,inactivity
1764706040590,-8.580818749999999,-37.51235161132812,5.286397265624999,-0.816793893129771,7.106870229007634,1.9465648854961832,6,inactivity
1764706040600,-7.920019091796875,-38.74775966796875,5.4013189453125,-0.5419847328244275,9.740458015267176,0.0610687022900763,6,inactivity
1764706040610,-8.48505068359375,-37.7326181640625,5.363011718749999,-0.7022900763358778,7.3893129770992365,-0.3740458015267175,6,inactivity
1764706040620,-9.260772021484376,-38.44130185546875,5.1331683593749995,-0.7786259541984732,7.687022900763359,-0.8091603053435115,6,inactivity
1764706040630,-8.2360537109375,-37.55065883789062,5.382165332031249,-0.8396946564885496,6.786259541984733,-0.7557251908396947,6,inactivity
1764706040640,-9.442731347656249,-38.297649755859375,5.046977099609375,-1.083969465648855,6.6106870229007635,-0.7709923664122137,6,inactivity
1764706040650,-8.465897070312499,-38.36468740234375,5.449202978515625,-1.1297709923664123,6.015267175572519,-0.8854961832061069,6,inactivity
1764706040660,-8.820238916015624,-37.837963037109375,5.066130712890625,-1.1603053435114503,6.312977099236641,-1.076335877862595,6,inactivity
1764706040670,-8.734047656249999,-38.58495395507812,5.267243652343749,-1.1526717557251909,7.732824427480916,-1.16793893129771,6,inactivity
1764706040680,-8.25520732421875,-37.6943109375,5.430049365234375,-0.8931297709923665,6.00763358778626,-1.4580152671755726,6,inactivity
1764706040690,-8.590395556640624,-38.59453076171875,4.6639048339843745,-1.1221374045801529,6.145038167938932,-1.5572519083969465,6,inactivity
1764706040701,-8.21690009765625,-37.45489077148437,5.6024318847656245,-1.2442748091603053,6.152671755725191,-1.4351145038167938,6,inactivity
1764706040711,-9.088389501953124,-38.47003227539062,7.201758593749999,-1.3206106870229009,6.519083969465649,-1.2290076335877862,6,inactivity
1764706040721,-8.2360537109375,-37.71346455078125,5.295974072265625,-1.5419847328244274,5.893129770992366,-1.2290076335877862,6,inactivity
1764706040731,-9.423577734375,-38.077383203124995,5.439626171875,-1.251908396946565,6.290076335877862,-1.1450381679389312,6,inactivity
1764706040741,-8.59997236328125,-38.240188916015626,5.181052392578125,-1.5877862595419847,5.603053435114504,-1.0,6,inactivity
1764706040751,-8.8489693359375,-37.75177177734375,5.190629199218749,-1.4351145038167938,5.33587786259542,-1.450381679389313,6,inactivity
1764706040761,-8.801085302734375,-38.55622353515625,4.759672900390624,-1.732824427480916,5.282442748091603,-1.282442748091603,6,inactivity
1764706040771,-8.465897070312499,-37.282508251953125,5.353434912109375,-1.8091603053435117,5.198473282442748,-1.183206106870229,6,inactivity
1764706040781,-9.126696728515624,-38.52749311523437,5.200206005859375,-2.053435114503817,4.893129770992366,-0.9770992366412212,6,inactivity
1764706040791,-8.1594392578125,-37.56981245117187,5.487510205078125,-2.2519083969465647,4.519083969465649,-1.083969465648855,6,inactivity
1764706040801,-9.414000927734374,-38.37426420898437,5.430049365234375,-1.9770992366412217,4.847328244274809,-1.2900763358778626,6,inactivity
1764706040811,-8.2743609375,-37.54108203125,5.1523219726562495,-2.3740458015267176,3.977099236641221,-1.2595419847328244,6,inactivity
1764706040821,-9.299079248046874,-38.20188168945312,4.989516259765625,-2.5572519083969465,4.183206106870229,-1.1145038167938932,6,inactivity
1764706040831,-8.542511523437499,-37.9624615234375,5.209782812499999,-2.572519083969466,3.519083969465649,-0.9694656488549618,6,inactivity
1764706040842,-9.088389501953124,-37.39742993164062,5.487510205078125,-2.50381679389313,3.366412213740458,-1.213740458015267,6,inactivity
1764706040852,-9.030928662109377,-38.786066894531245,5.104437939453125,-2.7709923664122136,3.236641221374046,-1.251908396946565,6,inactivity
1764706040862,-8.360552197265624,-37.59854287109375,5.238513232421875,-2.7251908396946565,3.0839694656488548,-1.381679389312977,6,inactivity
1764706040872,-11.865663427734374,-38.67114521484375,5.276820458984375,-2.984732824427481,2.900763358778626,-1.549618320610687,6,inactivity
1764706040882,-8.571241943359375,-38.0390759765625,5.4013189453125,-2.992366412213741,2.0381679389312977,-0.0076335877862595,6,inactivity
1764706040892,-9.758765966796874,-38.4987626953125,5.248090039062499,-3.0763358778625953,2.3206106870229006,-1.816793893129771,6,inactivity
1764706040902,-8.619125976562499,-37.933731103515626,5.248090039062499,-3.2900763358778624,3.816793893129771,-1.6106870229007633,6,inactivity
1764706040912,-9.490615380859374,-37.828386230468745,5.506663818359375,-3.3587786259541983,1.8244274809160304,-1.236641221374046,6,inactivity
1764706040922,-8.98304462890625,-38.230612109374995,5.008669873046875,-3.519083969465649,1.183206106870229,-0.7175572519083969,6,inactivity
1764706040932,-8.963891015625,-37.282508251953125,5.506663818359375,-3.5114503816793894,0.5419847328244275,-0.8854961832061069,6,inactivity
1764706040942,-9.586383447265623,-38.3072265625,5.104437939453125,-3.7022900763358777,0.3816793893129771,-0.816793893129771,6,inactivity
1764706040952,-8.504204296874999,-37.24420102539062,5.142745166015625,-3.7404580152671754,-0.3587786259541984,-0.6030534351145038,6,inactivity
1764706040962,-9.442731347656249,-38.09653681640625,5.487510205078125,-3.877862595419847,-0.5419847328244275,-0.1068702290076335,6,inactivity
1764706040973,-8.44674345703125,-37.48362119140625,5.49708701171875,-3.801526717557252,-0.9923664122137404,0.1221374045801526,6,inactivity
1764706040983,-9.299079248046874,-38.36468740234375,4.99909306640625,-5.8320610687022905,-0.4351145038167939,-0.1068702290076335,6,inactivity
1764706040993,-8.52335791015625,-37.8858470703125,5.382165332031249,-2.007633587786259,-0.816793893129771,-1.916030534351145,6,inactivity
1764706041003,-9.145850341796876,-37.71346455078125,5.1523219726562495,-3.885496183206107,-0.931297709923664,-0.1908396946564885,6,inactivity
1764706041013,-8.839392529296875,-38.46045546875,4.96078583984375,-3.946564885496183,-1.4198473282442747,-0.183206106870229,6,inactivity
1764706041023,-8.647856396484375,-37.44531396484375,5.1523219726562495,-3.969465648854962,-1.4809160305343512,-0.5419847328244275,6,inactivity
1764706041033,-9.356540087890624,-38.41257143554687,4.6447512207031245,-4.091603053435114,-1.450381679389313,-0.3206106870229007,6,inactivity
1764706041043,-8.034940771484374,-37.7326181640625,4.548983154296875,-4.1603053435114505,-2.0229007633587788,0.0916030534351145,6,inactivity
1764706041053,-9.34696328125,-38.383841015624995,4.80755693359375,-4.183206106870229,-1.6946564885496185,-0.0076335877862595,6,inactivity
1764706041063,-7.881711865234375,-37.6560037109375,4.92247861328125,-4.297709923664122,-2.1603053435114505,0.0763358778625954,6,inactivity
1764706041073,-9.17458076171875,-38.41257143554687,5.200206005859375,-4.33587786259542,-1.702290076335878,0.099236641221374,6,inactivity
1764706041083,-8.350975390624999,-37.91457749023437,4.912901806640625,-4.541984732824427,-2.2519083969465647,0.4885496183206106,6,inactivity
1764706041093,-8.8872765625,-37.799655810546874,4.92247861328125,-4.587786259541985,-2.366412213740458,0.4045801526717557,6,inactivity
1764706041104,-8.82981572265625,-38.71902924804687,4.759672900390624,-4.656488549618321,-2.198473282442748,0.648854961832061,6,inactivity
1764706041114,-8.33182177734375,-37.45489077148437,2.6910826660156246,-4.526717557251908,-2.282442748091603,0.5419847328244275,6,inactivity
1764706041124,-8.90643017578125,-38.77649008789062,4.5585599609375,-4.717557251908397,-2.2519083969465647,0.6717557251908397,6,inactivity
1764706041134,-8.130708837890625,-38.230612109374995,5.219359619140625,-4.519083969465649,-2.687022900763359,0.6335877862595419,6,inactivity
1764706041144,-8.801085302734375,-38.4987626953125,4.9416322265625,-4.442748091603053,-2.053435114503817,0.465648854961832,6,inactivity
1764706041154,-7.728482958984374,-38.31680336914062,4.75009609375,-4.404580152671755,-2.404580152671756,0.4122137404580153,6,inactivity
1764706041164,-9.04050546875,-38.240188916015626,4.8650177734375,-4.3816793893129775,-3.870229007633588,0.5572519083969466,6,inactivity
1764706041174,-8.40843623046875,-38.3072265625,2.461239306640625,-4.648854961832061,-0.1374045801526717,0.7709923664122137,6,inactivity
1764706041184,-8.341398583984375,-37.75177177734375,5.315127685546875,-4.603053435114504,-2.007633587786259,0.732824427480916,6,inactivity
1764706041194,-8.542511523437499,-38.690298828124995,4.8650177734375,-4.564885496183206,-1.6870229007633588,0.816793893129771,6,inactivity
1764706041204,-8.0828248046875,-37.47404438476562,5.046977099609375,-4.465648854961832,-3.885496183206107,0.9465648854961832,6,inactivity
1764706041214,-9.069235888671876,-38.62326118164062,4.7022120605468745,-4.511450381679389,-1.801526717557252,1.282442748091603,5,inactivity
1764706041224,-8.015787158203125,-37.97203833007812,5.228936425781249,-4.740458015267175,-2.8244274809160306,1.4961832061068705,6,inactivity
1764706041235,-8.743624462890624,-37.981615136718744,5.228936425781249,-4.770992366412214,-2.4732824427480917,1.4122137404580153,6,inactivity
1764706041245,-8.044517578125,-38.09653681640625,4.92247861328125,-4.717557251908397,-3.480916030534351,1.4274809160305344,6,inactivity
1764706041255,-9.05965908203125,-38.20188168945312,5.209782812499999,-4.687022900763359,-3.4427480916030535,1.236641221374046,5,inactivity
1764706041265,-8.015787158203125,-38.383841015624995,4.7022120605468745,-4.809160305343512,-3.480916030534351,1.0,6,inactivity
1764706041275,-8.571241943359375,-37.66558051757812,5.142745166015625,-4.687022900763359,-3.519083969465649,0.7404580152671756,6,inactivity
1764706041285,-8.590395556640624,-38.77649008789062,4.836287353515624,-4.877862595419847,-3.49618320610687,0.816793893129771,6,inactivity
1764706041295,-7.50821640625,-37.646426904296874,4.855440966796874,-4.908396946564886,-3.49618320610687,0.6870229007633588,6,inactivity
1764706041305,-8.513781103515624,-38.546646728515626,4.7884033203125,-4.984732824427481,-3.0839694656488548,0.4198473282442748,6,inactivity
1764706041315,-8.14028564453125,-38.04865278320312,5.027823486328125,-4.877862595419847,-3.618320610687023,0.6335877862595419,6,inactivity
1764706041325,-8.781931689453124,-38.22103530273437,5.008669873046875,-5.076335877862595,-3.4427480916030535,0.5114503816793893,6,inactivity
1764706041335,-7.948749511718749,-38.25934252929687,4.65432802734375,-5.244274809160306,-3.9160305343511457,0.5343511450381679,6,inactivity
1764706041345,-9.0021982421875,-38.1156904296875,4.65432802734375,-5.3893129770992365,-3.969465648854962,0.5877862595419847,6,inactivity
1764706041356,-8.06367119140625,-38.46045546875,4.797980126953124,-5.572519083969466,-4.374045801526718,0.6183206106870229,6,inactivity
1764706041366,-8.207323291015625,-37.7326181640625,4.92247861328125,-5.595419847328245,-4.923664122137405,0.3053435114503817,6,inactivity
1764706041376,-8.772354882812499,-38.67114521484375,4.386177441406249,-5.6106870229007635,-4.885496183206107,0.4885496183206106,5,inactivity
1764706041386,-7.8338278320312495,-37.60811967773437,4.73094248046875,-5.793893129770993,-5.198473282442748,0.4351145038167939,5,inactivity
1764706041396,-8.839392529296875,-38.58495395507812,7.048529687499999,-5.8396946564885495,-5.0,0.4427480916030534,6,inactivity
1764706041406,-7.594407666015624,-38.230612109374995,4.6830584472656245,-5.8320610687022905,-5.366412213740458,0.4885496183206106,6,inactivity
1764706041416,-8.647856396484375,-38.10611362304687,4.80755693359375,-5.709923664122138,-5.038167938931298,0.3893129770992366,6,inactivity
1764706041426,-7.9295958984374995,-37.89542387695312,4.453215087890625,-5.931297709923665,-5.229007633587786,0.4198473282442748,6,inactivity
1764706041436,-8.686163623046875,-38.019922363281246,4.951209033203125,-5.778625954198473,-5.099236641221374,0.3816793893129771,6,inactivity
1764706041446,-7.920019091796875,-38.47003227539062,4.338293408203125,-7.816793893129771,-5.297709923664122,0.4885496183206106,6,inactivity
1764706041456,-7.824251025390624,-37.981615136718744,4.836287353515624,-5.9465648854961835,-5.564885496183206,0.3740458015267175,6,inactivity
1764706041466,-8.532934716796875,-38.450878662109375,4.6830584472656245,-6.0,-5.251908396946565,0.3969465648854962,6,inactivity
1764706041477,-7.297526660156249,-37.85711665039062,4.7884033203125,-6.091603053435114,-5.3893129770992365,0.366412213740458,6,inactivity
1764706041487,-8.896853369140624,-38.27849614257812,4.5968671875,-5.931297709923665,-5.068702290076335,0.4122137404580153,6,inactivity
1764706041497,-7.182604980468749,-37.837963037109375,4.4819455078125,-6.00763358778626,-5.480916030534351,0.465648854961832,6,inactivity
1764706041507,-8.82981572265625,-37.97203833007812,4.903325,-5.931297709923665,-5.1679389312977095,0.2977099236641221,6,inactivity
1764706041517,-7.6997525390625,-38.546646728515626,3.907337109375,-6.190839694656488,-5.763358778625954,0.4351145038167939,6,inactivity
1764706041527,-8.580818749999999,-37.81880942382812,4.759672900390624,-6.6183206106870225,-5.870229007633588,0.2519083969465648,6,inactivity
1764706041537,-7.824251025390624,-38.5753771484375,4.1754876953124995,-6.541984732824427,-6.183206106870229,0.4122137404580153,6,inactivity
1764706041547,-7.81467421875,-37.675157324218745,4.80755693359375,-6.465648854961832,-6.305343511450381,0.2824427480916031,6,inactivity
1764706041557,-8.552088330078124,-38.66156840820312,4.050989208984375,-6.526717557251908,-6.33587786259542,0.2519083969465648,6,inactivity
1764706041567,-7.259219433593749,-37.48362119140625,4.6351744140625,-6.656488549618321,-6.977099236641221,0.2137404580152671,6,inactivity
1764706041577,-8.79150849609375,-38.36468740234375,4.2137949218749995,-6.755725190839694,-6.847328244274809,0.0839694656488549,6,inactivity
1764706041587,-7.364564306640625,-37.9624615234375,4.357447021484375,-6.778625954198473,-7.465648854961832,-0.3435114503816794,6,inactivity
1764706041598,-8.619125976562499,-38.46045546875,4.299986181640625,-6.885496183206107,-7.312977099236641,-0.3816793893129771,6,inactivity
1764706041608,-7.4699091796875,-38.077383203124995,4.6255976074218745,-6.893129770992366,-8.01526717557252,-0.2137404580152671,6,inactivity
1764706041618,-8.207323291015625,-37.91457749023437,4.568136767578125,-6.908396946564886,-8.083969465648854,-0.6183206106870229,6,inactivity
1764706041628,-7.900865478515625,-38.393417822265626,4.089296435546875,-6.816793893129771,-8.290076335877863,-0.5038167938931297,6,inactivity
1764706041639,-8.226476904296874,-37.933731103515626,4.778826513671874,-6.862595419847328,-8.335877862595419,-0.9847328244274808,6,inactivity
1764706041649,-8.10197841796875,-38.71902924804687,4.309562988281249,-6.870229007633588,-8.67175572519084,-0.8549618320610687,6,inactivity
1764706041659,-7.68059892578125,-37.837963037109375,4.548983154296875,-6.564885496183206,-8.83206106870229,-0.9541984732824428,6,inactivity
1764706041669,-8.609549169921875,-38.613684375,3.88818349609375,-6.694656488549619,-8.473282442748092,-1.0381679389312977,6,inactivity
1764706041679,-7.249642626953125,-37.742194970703125,4.338293408203125,-6.519083969465649,-8.84732824427481,-0.5954198473282443,6,inactivity
1764706041689,-8.686163623046875,-38.56580034179687,4.491522314453125,-6.351145038167939,-8.19083969465649,-0.7633587786259542,5,inactivity
1764706041700,-7.441178759765624,-37.828386230468745,3.8690298828125,-6.305343511450381,-8.458015267175572,-0.6946564885496184,6,inactivity
1764706041710,-8.542511523437499,-38.613684375,4.07971962890625,-6.0458015267175576,-5.877862595419847,-0.7175572519083969,6,inactivity
1764706041720,-7.326257080078125,-38.37426420898437,4.00310517578125,-6.152671755725191,-7.893129770992366,-0.8091603053435115,6,inactivity
1764706041730,-8.33182177734375,-38.00076875,4.405331054687499,-5.763358778625954,-7.465648854961832,-1.1145038167938932,6,inactivity
1764706041740,-7.6231380859375,-38.82437412109375,3.67749375,-7.748091603053435,-7.656488549618321,-1.0076335877862594,5,inactivity
1764706041750,-8.762778076171875,-37.521928417968745,4.405331054687499,-5.534351145038168,-7.6106870229007635,-1.236641221374046,6,inactivity
1764706041760,-8.322244970703125,-38.546646728515626,3.9743747558593743,-5.67175572519084,-7.488549618320611,-1.099236641221374,6,inactivity
1764706041770,-7.862558251953125,-37.742194970703125,4.165910888671875,-5.450381679389313,-7.67175572519084,-0.9083969465648856,6,inactivity
1764706041780,-8.667010009765624,-38.699875634765625,3.9456443359375,-5.305343511450381,-7.541984732824427,-1.0,6,inactivity
1764706041790,-7.5465236328125,-37.770925390624996,3.821145849609375,-5.198473282442748,-7.893129770992366,-0.6564885496183206,6,inactivity
1764706041800,-9.107543115234376,-38.48918588867187,3.782838623046875,-4.755725190839694,-7.534351145038168,-0.6106870229007634,6,inactivity
1764706041811,-7.881711865234375,-38.64241479492187,3.88818349609375,-4.473282442748092,-5.908396946564886,-0.4427480916030534,6,inactivity
1764706041821,-8.303091357421874,-38.21145849609375,3.878606689453125,-4.297709923664122,-7.488549618320611,-0.3282442748091603,6,inactivity
1764706041831,-7.9295958984374995,-39.01591025390625,3.1603461914062496,-3.992366412213741,-7.122137404580153,-0.1145038167938931,6,inactivity
1764706041841,-8.360552197265624,-38.40299462890625,4.012681982421875,-3.618320610687023,-6.480916030534351,0.1603053435114503,5,inactivity
1764706041851,-8.341398583984375,-39.35109848632812,3.4955344238281247,-3.549618320610687,-5.687022900763359,0.3435114503816794,6,inactivity
